time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-10-23T20:09:07.129Z,31.3496,141.8025,12.84,4.9,mww,129,62,2.437,0.72,us,us6000ivym,2023-01-03T15:23:35.040Z,"Izu Islands, Japan region",earthquake,6.01,3.58,0.075,17,reviewed,us,us
2022-10-23T13:01:10.694Z,40.9832,141.8488,66.627,4.5,mb,64,133,0.625,0.42,us,us6000ivxe,2023-01-03T15:23:34.040Z,"50 km NE of Misawa, Japan",earthquake,6.23,3.471,0.089,39,reviewed,us,us
2022-10-22T09:03:15.471Z,39.2644,144.7819,10,4.5,mb,29,136,3.013,0.69,us,us7000ikp7,2023-01-03T15:23:42.040Z,"245 km E of Yamada, Japan",earthquake,7,1.677,0.127,23,reviewed,us,us
2022-10-21T06:19:48.911Z,37.4163,141.2093,40.722,4.9,mb,112,115,2.556,0.43,us,us6000ivg5,2022-12-31T23:03:45.040Z,"19 km ESE of Namie, Japan",earthquake,7.88,6.743,0.061,85,reviewed,us,us
2022-10-19T05:55:00.653Z,39.6478,143.3627,23.675,5.2,mww,74,125,2.097,0.89,us,us6000iusb,2022-12-31T23:03:39.040Z,"122 km E of Miyako, Japan",earthquake,7,2.375,0.068,21,reviewed,us,us
2022-10-19T05:14:08.998Z,39.6102,143.4047,26.111,4.6,mb,40,134,2.145,0.39,us,us6000iurz,2022-12-31T23:03:39.040Z,"125 km E of Miyako, Japan",earthquake,8.61,5.649,0.151,13,reviewed,us,us
2022-10-19T00:43:03.458Z,39.6901,143.4348,27.949,4.6,mb,63,99,2.121,0.58,us,us6000iunz,2022-12-31T23:03:38.040Z,"128 km E of Miyako, Japan",earthquake,6.41,5.132,0.099,30,reviewed,us,us
2022-10-15T15:25:02.383Z,35.946,139.0914,130.395,4.5,mb,47,116,0.929,0.79,us,us6000ityl,2022-12-31T23:03:33.040Z,"5 km SSE of Chichibu, Japan",earthquake,6.37,6.056,0.102,31,reviewed,us,us
2022-10-13T22:30:53.913Z,37.8087,142.0349,45.157,4.6,mb,28,126,3.07,0.67,us,us6000iuvf,2022-12-17T22:54:22.040Z,"",earthquake,9.18,8.414,0.193,8,reviewed,us,us
2022-10-11T20:28:55.099Z,32.2789,142.4233,16.471,4.9,mb,181,82,2.353,0.46,us,us6000istt,2022-12-17T22:53:55.040Z,"Izu Islands, Japan region",earthquake,7.73,3.459,0.041,193,reviewed,us,us
2022-10-11T13:26:25.959Z,36.4086,140.7186,41.485,4.5,mb,18,134,2.027,0.57,us,us6000iucd,2022-12-17T22:54:17.040Z,"15 km ESE of Funaishikawa, Japan",earthquake,9.04,7.663,0.204,9,reviewed,us,us
2022-10-11T11:28:02.074Z,37.5942,141.7605,51.184,4.7,mb,82,94,3.028,0.83,us,us6000ispl,2022-12-17T22:53:53.040Z,"68 km E of Namie, Japan",earthquake,5.56,5.682,0.078,49,reviewed,us,us
2022-10-11T08:17:44.648Z,32.7494,142.4103,10,4.7,mb,51,105,2.214,0.81,us,us6000isnw,2022-12-17T22:53:53.040Z,"",earthquake,7.78,1.762,0.097,32,reviewed,us,us
2022-10-11T03:05:15.822Z,33.2353,141.139,35,4.5,mb,15,152,1.118,0.72,us,us6000iubv,2022-12-17T22:54:15.040Z,"225 km SSE of Katsuura, Japan",earthquake,5.46,1.951,0.221,6,reviewed,us,us
2022-10-10T00:26:17.442Z,38.8416,142.1723,45.627,4.6,mwr,118,122,2.124,0.55,us,us6000isdk,2022-12-17T22:53:48.040Z,"47 km ESE of ?funato, Japan",earthquake,7.96,5.771,0.063,24,reviewed,us,us
2022-10-10T00:02:59.585Z,42.0966,144.1664,35,4.9,mb,143,74,0.756,0.58,us,us6000isdf,2022-12-17T22:53:48.040Z,"Hokkaido, Japan region",earthquake,3.78,1.824,0.044,160,reviewed,us,us
2022-10-09T04:37:58.324Z,37.3142,142.0152,40.549,4.5,mb,27,108,3.146,0.57,us,us6000is7y,2022-12-17T22:53:45.040Z,"91 km ESE of Namie, Japan",earthquake,8.91,8.436,0.221,9,reviewed,us,us
2022-10-06T20:09:27.610Z,33.6125,139.4285,15.194,4.8,mb,66,84,0.575,0.71,us,us6000irmi,2022-12-10T22:53:36.040Z,"126 km SSE of Shimoda, Japan",earthquake,5.38,4.358,0.055,101,reviewed,us,us
2022-10-06T18:14:16.843Z,37.1274,141.2374,14.717,4.5,mb,68,48,2.499,1.09,us,us6000irlq,2022-12-10T22:53:34.040Z,"32 km ENE of Iwaki, Japan",earthquake,7.17,3.663,0.073,56,reviewed,us,us
2022-10-05T19:04:11.936Z,38.7587,141.9998,64.868,4.8,mb,77,93,2.152,0.58,us,us6000ir61,2022-12-10T22:53:18.040Z,"42 km SE of ?funato, Japan",earthquake,7.65,6.002,0.069,65,reviewed,us,us
2022-10-02T22:45:34.700Z,38.4693,142.4942,35,4.5,mb,28,137,2.567,1.06,us,us6000iqan,2022-12-10T22:52:51.040Z,"95 km SE of ?funato, Japan",earthquake,8.35,1.947,0.156,12,reviewed,us,us
2022-10-01T15:02:32.377Z,31.3495,131.4691,31,5.7,mww,178,49,0.883,0.93,us,us6000iq08,2022-12-10T22:52:33.040Z,"26 km SE of Kushima, Japan",earthquake,4.97,1.792,0.086,13,reviewed,us,us
2022-10-01T00:03:55.014Z,32.3161,142.6165,10,4.6,mb,35,126,2.493,0.46,us,us6000irj3,2022-12-10T22:53:28.040Z,"Izu Islands, Japan region",earthquake,9.8,1.858,0.193,8,reviewed,us,us
2022-09-30T02:19:52.085Z,32.2301,142.469,10,4.9,mb,50,64,2.407,0.72,us,us6000iphu,2022-12-03T22:02:43.040Z,"Izu Islands, Japan region",earthquake,8.63,1.739,0.095,35,reviewed,us,us
2022-09-29T15:03:38.963Z,36.7988,140.5927,10,4.7,mb,108,110,1.934,0.73,us,us6000ipci,2022-12-03T22:02:40.040Z,"",earthquake,5.54,1.821,0.066,76,reviewed,us,us
2022-09-28T10:32:16.802Z,32.3683,142.6289,10,4.5,mb,34,130,2.487,0.73,us,us6000inye,2022-12-03T22:02:34.040Z,"Izu Islands, Japan region",earthquake,6.34,1.897,0.116,22,reviewed,us,us
2022-09-26T16:05:23.285Z,40.5895,142.8356,35,5,mww,82,98,1.361,0.55,us,us7000ib5i,2022-12-03T22:03:26.040Z,"113 km E of Hachinohe, Japan",earthquake,6.78,1.868,0.086,13,reviewed,us,us
2022-09-26T14:13:46.077Z,39.8523,140.8754,5.528,4.5,mb,29,141,0.947,0.5,us,us6000ippv,2022-12-03T22:02:50.040Z,"19 km NNW of Shizukuishi, Japan",earthquake,6.36,4.728,0.15,14,reviewed,us,us
2022-09-24T01:00:17.165Z,37.7995,141.9317,49.52,4.5,mb,35,127,3.061,0.94,us,us7000iaml,2022-12-03T22:03:18.040Z,"88 km SE of Ishinomaki, Japan",earthquake,3.95,7.699,0.163,11,reviewed,us,us
2022-09-23T00:53:50.787Z,36.0182,140.3446,83.41,4.7,mb,86,89,1.803,0.64,us,us7000iac2,2022-12-15T00:19:51.526Z,"7 km NNE of Inashiki, Japan",earthquake,6.2,4.973,0.06,84,reviewed,us,us
2022-09-21T22:36:52.155Z,35.2059,141.2855,31.294,4.8,mb,122,87,2.416,0.52,us,us7000ia0s,2022-11-26T20:57:51.040Z,"71 km SE of Hasaki, Japan",earthquake,6.37,4.433,0.059,90,reviewed,us,us
2022-09-21T22:24:40.831Z,35.1778,141.1945,12.116,5,mww,222,92,2.354,0.55,us,us7000ia0q,2022-12-06T18:50:55.724Z,"69 km SSE of Hasaki, Japan",earthquake,4.96,2.994,0.073,18,reviewed,us,us
2022-09-20T00:06:34.115Z,40.1526,141.8995,64.241,4.6,mb,86,123,0.9,0.46,us,us7000i9ej,2022-11-26T20:57:43.040Z,"51 km SE of Hachinohe, Japan",earthquake,6.32,5.886,0.056,94,reviewed,us,us
2022-09-19T20:55:52.409Z,36.2863,139.6642,89.443,4.5,mb,74,113,1.201,0.68,us,us7000i9d8,2022-12-12T00:22:47.414Z,"4 km NNE of Fujioka, Japan",earthquake,2.84,5.961,0.078,48,reviewed,us,us
2022-09-18T18:12:06.000Z,38.3475,142.2681,48.539,4.6,mb,31,100,2.61,0.45,us,us7000i948,2022-11-26T20:57:40.040Z,"84 km E of Ishinomaki, Japan",earthquake,8.31,8.415,0.152,13,reviewed,us,us
2022-09-18T02:09:46.282Z,35.8136,140.7691,47.248,4.8,mb,70,99,2.195,1.13,us,us7000i8yp,2022-12-12T00:23:16.139Z,"10 km NNW of Hasaki, Japan",earthquake,5.1,6.519,0.057,98,reviewed,us,us
2022-09-14T11:24:04.099Z,32.2883,142.4999,10,4.5,mb,18,150,2.41,0.91,us,us7000i9x1,2022-11-19T23:03:47.040Z,"Izu Islands, Japan region",earthquake,9.31,1.932,0.241,5,reviewed,us,us
2022-09-13T00:51:59.580Z,41.5709,142.0945,60.714,5.2,mww,161,114,0.91,0.5,us,us7000i7i8,2022-11-19T23:02:51.040Z,"79 km ENE of Mutsu, Japan",earthquake,5.86,4.355,0.071,19,reviewed,us,us
2022-09-12T04:39:15.724Z,41.9935,144.9474,10,5,mb,133,126,1.334,0.41,us,us7000i7af,2022-11-19T23:02:45.040Z,"118 km SSE of Kushiro, Japan",earthquake,6.86,1.828,0.035,259,reviewed,us,us
2022-09-11T21:21:53.762Z,41.1898,140.1452,169.073,5,mb,126,36,0.803,0.48,us,us7000i78n,2022-11-19T23:02:41.040Z,"45 km NNW of Shimokizukuri, Japan",earthquake,6.66,4.19,0.021,760,reviewed,us,us
2022-09-09T09:55:04.014Z,36.7306,140.5588,34.493,4.5,mb,58,118,1.899,0.52,us,us6000iidq,2022-12-12T00:24:43.002Z,"14 km W of Takahagi, Japan",earthquake,6.11,4.734,0.08,45,reviewed,us,us
2022-09-06T22:39:32.788Z,32.2125,142.2844,10,4.5,mb,49,100,2.27,0.64,us,us7000i5up,2022-11-15T19:06:12.040Z,"Izu Islands, Japan region",earthquake,8.42,1.833,0.097,31,reviewed,us,us
2022-09-06T19:00:01.782Z,32.3863,142.3643,14.459,4.6,mb,93,87,2.269,0.69,us,us7000i5sr,2022-11-15T19:06:11.040Z,"Izu Islands, Japan region",earthquake,8.75,3.485,0.071,69,reviewed,us,us
2022-09-06T14:29:56.666Z,32.3122,142.4196,10,4.9,mb,102,93,2.338,0.43,us,us7000i5pe,2022-11-15T19:06:11.040Z,"Izu Islands, Japan region",earthquake,7.23,1.557,0.041,185,reviewed,us,us
2022-09-06T07:31:43.271Z,33.5367,140.5672,72.035,4.7,mb,28,92,0.758,0.9,us,us7000i7xc,2022-11-15T19:06:17.040Z,"172 km SSE of Tateyama, Japan",earthquake,7.16,6.832,0.195,8,reviewed,us,us
2022-09-06T01:42:58.048Z,32.2806,142.3798,10,4.7,mb,66,49,2.318,0.69,us,us7000i5is,2022-11-15T19:06:09.040Z,"Izu Islands, Japan region",earthquake,6.46,1.787,0.047,139,reviewed,us,us
2022-09-05T03:29:43.980Z,32.4122,142.382,10,4.9,mb,84,37,2.275,0.46,us,us7000i59b,2022-11-15T19:06:07.040Z,"",earthquake,8.61,1.266,0.039,210,reviewed,us,us
2022-09-04T19:53:59.197Z,32.2996,142.3781,10,5.2,mww,100,93,2.31,0.91,us,us7000i56h,2022-11-15T19:06:06.040Z,"Izu Islands, Japan region",earthquake,7.87,1.832,0.061,26,reviewed,us,us
2022-09-04T14:58:22.340Z,32.3763,142.4687,10,5.2,mww,106,98,2.356,0.52,us,us7000i552,2022-11-15T19:06:05.040Z,"Izu Islands, Japan region",earthquake,8.85,1.837,0.075,17,reviewed,us,us
2022-09-04T14:11:10.458Z,32.4318,142.4585,10,4.7,mb,82,49,2.33,0.53,us,us7000i54w,2022-11-15T19:06:05.040Z,"Izu Islands, Japan region",earthquake,9.57,1.802,0.058,92,reviewed,us,us
2022-09-04T06:46:17.106Z,37.8531,141.8176,59.671,4.7,mb,92,111,2.99,0.52,us,us7000i52i,2022-11-15T19:06:04.040Z,"77 km SE of Ishinomaki, Japan",earthquake,8.01,2.51,0.038,230,reviewed,us,us
2022-09-03T02:54:51.333Z,35.7904,139.7805,92.167,4.6,mb,54,120,1.476,0.63,us,us7000i4ur,2022-12-06T18:01:48.454Z,"5 km SSW of S?ka, Japan",earthquake,6.61,5.818,0.116,24,reviewed,us,us
2022-09-02T20:24:39.797Z,35.3721,140.4709,24.65,4.5,mb,64,116,2.001,0.69,us,us7000i4s2,2022-12-06T19:09:48.229Z,"15 km NNE of ?hara, Japan",earthquake,5.02,3.712,0.094,40,reviewed,us,us
2022-09-02T00:05:57.388Z,42.9904,146.0617,28.152,4.5,mb,59,134,2.359,0.52,us,us7000i4ia,2022-11-06T04:36:10.040Z,"54 km SE of Nemuro, Japan",earthquake,7.23,3.535,0.106,26,reviewed,us,us
2022-09-01T11:21:10.788Z,31.3801,131.6854,31.405,4.9,mb,78,68,1.061,0.87,us,us7000i4aa,2022-11-06T04:36:28.040Z,"38 km SE of Nichinan, Japan",earthquake,6.38,4.954,0.041,186,reviewed,us,us
2022-08-28T02:44:02.626Z,32.4697,142.4274,10,4.5,mb,26,118,2.294,0.69,us,us7000i5ea,2022-11-06T04:39:06.040Z,"Izu Islands, Japan region",earthquake,9.18,1.86,0.18,10,reviewed,us,us
2022-08-28T01:03:37.368Z,32.4833,142.4438,10,4.7,mb,40,118,2.303,0.54,us,us7000i300,2022-11-06T04:39:09.040Z,"Izu Islands, Japan region",earthquake,6.74,1.851,0.059,88,reviewed,us,us
2022-08-28T00:54:51.046Z,32.5011,142.4384,10,5.2,mww,219,92,2.294,0.52,us,us7000i2zw,2022-11-06T04:39:09.040Z,"",earthquake,7.18,1.777,0.061,26,reviewed,us,us
2022-08-27T13:44:08.415Z,32.5313,142.6604,10,4.5,mb,23,146,2.467,0.99,us,us7000i4pm,2022-11-06T04:39:27.040Z,"Izu Islands, Japan region",earthquake,9.05,1.894,0.172,10,reviewed,us,us
2022-08-25T23:48:30.551Z,32.0426,130.0628,10,4.6,mb,57,78,0.627,0.64,us,us7000i2h1,2022-11-01T15:14:12.040Z,"13 km WNW of Akune, Japan",earthquake,4.6,1.863,0.086,40,reviewed,us,us
2022-08-23T17:20:06.779Z,37.5368,141.5007,51.371,4.5,mb,69,126,2.815,0.63,us,us7000i1u1,2022-11-01T15:13:55.040Z,"44 km E of Namie, Japan",earthquake,6.49,4.189,0.083,47,reviewed,us,us
2022-08-22T21:04:56.609Z,33.317,141.8495,10,4.5,mb,53,112,1.718,0.48,us,us6000icvt,2022-11-01T15:12:53.040Z,"247 km SE of Katsuura, Japan",earthquake,7.47,1.834,0.09,36,reviewed,us,us
2022-08-19T16:35:59.336Z,37.8178,141.8272,57.487,4.5,mb,40,120,3.026,0.85,us,us6000ic6e,2022-10-28T02:27:10.040Z,"80 km SE of Ishinomaki, Japan",earthquake,7.79,6.363,0.099,30,reviewed,us,us
2022-08-18T05:46:08.524Z,37.5959,141.7262,46.857,5.1,mww,146,51,3.003,0.7,us,us6000ibsp,2022-11-25T13:34:56.347Z,"65 km E of Namie, Japan",earthquake,7.61,5.511,0.08,15,reviewed,us,us
2022-08-18T04:06:45.411Z,35.5094,141.3104,35,4.9,mb,71,117,2.69,0.65,us,us6000ibs8,2022-12-06T19:13:59.076Z,"",earthquake,6.63,1.901,0.091,38,reviewed,us,us
2022-08-17T04:24:44.961Z,33.1235,141.7775,10,5.6,mww,62,71,1.648,0.46,us,us6000ibi3,2022-10-28T02:26:39.040Z,"261 km SSE of Katsuura, Japan",earthquake,7.39,1.819,0.054,33,reviewed,us,us
2022-08-13T21:57:46.106Z,35.4802,140.9768,40.84,4.6,mb,111,116,2.427,0.44,us,us6000iam0,2022-10-28T02:25:46.040Z,"30 km SSE of Hasaki, Japan",earthquake,6.85,4.392,0.06,83,reviewed,us,us
2022-08-12T12:11:00.648Z,35.4776,140.9598,38.705,4.6,mb,84,100,2.413,0.49,us,us6000ia82,2022-10-21T23:21:01.040Z,"30 km SSE of Hasaki, Japan",earthquake,6.55,6.048,0.047,138,reviewed,us,us
2022-08-12T04:37:52.729Z,44.9511,142.0317,10,4.5,mb,42,98,0.924,0.9,us,us6000ia40,2022-10-21T23:20:50.040Z,"49 km SSE of Makubetsu, Japan",earthquake,5.55,1.831,0.106,26,reviewed,us,us
2022-08-10T17:14:54.896Z,44.9228,142.107,10,4.5,mb,58,100,0.876,0.58,us,us6000i9ri,2022-10-21T23:20:14.040Z,"54 km SSE of Makubetsu, Japan",earthquake,6.59,1.856,0.063,74,reviewed,us,us
2022-08-10T15:52:58.650Z,44.9455,142.0932,10,5.1,mww,109,72,0.901,0.62,us,us6000i9r3,2022-10-21T23:20:13.040Z,"51 km SSE of Makubetsu, Japan",earthquake,5.82,1.759,0.061,26,reviewed,us,us
2022-08-10T15:35:18.640Z,44.878,142.011,10,4.8,mb,144,92,0.866,0.52,us,us6000i9qy,2022-10-21T23:20:12.040Z,"56 km SSE of Makubetsu, Japan",earthquake,4.81,1.795,0.039,199,reviewed,us,us
2022-08-09T15:48:16.292Z,39.8776,141.6679,70.525,4.5,mb,48,122,1.021,0.62,us,us6000i9f4,2022-10-21T23:19:47.040Z,"34 km NW of Miyako, Japan",earthquake,7.25,5.916,0.113,26,reviewed,us,us
2022-08-07T22:57:13.983Z,32.8798,142.5597,10,4.8,mb,53,90,2.319,0.47,us,us6000i8yl,2022-10-21T23:18:58.040Z,"Izu Islands, Japan region",earthquake,8.61,1.851,0.062,80,reviewed,us,us
2022-08-07T17:10:40.078Z,32.7635,142.5046,10,4.7,mb,20,136,2.29,0.62,us,us6000i8x7,2022-10-21T23:18:53.040Z,"Izu Islands, Japan region",earthquake,5.27,1.923,0.225,7,reviewed,us,us
2022-08-07T13:40:42.835Z,43.7392,148.0852,61.92,5.9,mww,144,42,3.986,0.5,us,us6000i8vz,2022-10-21T23:18:48.040Z,"109 km E of Shikotan, Russia",earthquake,8.08,3.611,0.061,26,reviewed,us,us
2022-08-07T12:52:36.064Z,32.5315,142.5428,10,4.6,mb,72,119,2.37,0.66,us,us6000i8vs,2022-10-21T23:18:47.040Z,"",earthquake,6.82,1.395,0.045,148,reviewed,us,us
2022-08-06T14:52:34.498Z,34.8097,135.9474,360.592,4.6,mb,94,40,1.038,0.69,us,us6000i8nc,2022-10-21T23:18:30.040Z,"15 km SE of Uji, Japan",earthquake,8.31,6.33,0.032,297,reviewed,us,us
2022-08-06T13:19:33.955Z,32.5378,142.5242,10,4.6,mb,32,123,2.354,0.91,us,us6000i8n0,2022-10-21T23:18:28.040Z,"Izu Islands, Japan region",earthquake,11.34,1.882,0.053,121,reviewed,us,us
2022-08-06T12:45:09.890Z,32.7787,142.4769,10,4.8,mb,34,133,2.264,0.43,us,us6000ibbp,2022-10-21T23:18:28.040Z,"Izu Islands, Japan region",earthquake,9.53,1.908,0.131,24,reviewed,us,us
2022-08-06T12:43:50.832Z,32.74,142.4473,10,4.8,mww,75,114,2.246,0.54,us,us6000i8mm,2022-10-21T23:18:28.040Z,"Izu Islands, Japan region",earthquake,9.15,1.878,0.069,20,reviewed,us,us
2022-08-06T12:23:46.965Z,36.2828,141.0919,22.83,5,mww,112,113,1.16,0.37,us,us6000i8mk,2022-12-06T19:20:02.992Z,"45 km E of ?arai, Japan",earthquake,6.64,4.478,0.073,18,reviewed,us,us
2022-08-06T09:42:38.199Z,32.5599,142.514,10,4.7,mb,53,113,2.34,0.59,us,us6000i8m3,2022-10-21T23:18:25.040Z,"Izu Islands, Japan region",earthquake,9.03,1.87,0.065,76,reviewed,us,us
2022-08-05T20:06:26.011Z,33.2108,141.7787,10,4.5,mb,121,97,1.651,0.53,us,us6000i8i7,2022-10-12T14:50:58.040Z,"253 km SSE of Katsuura, Japan",earthquake,6.91,1.839,0.05,125,reviewed,us,us
2022-08-05T11:34:33.637Z,32.7581,142.4272,10,4.9,mww,103,97,2.226,0.53,us,us6000i8d6,2022-10-12T14:50:52.040Z,"Izu Islands, Japan region",earthquake,8.47,1.853,0.056,31,reviewed,us,us
2022-08-04T19:23:54.400Z,32.692,142.6424,10,4.5,mb,36,112,2.417,1.07,us,us6000ib2f,2022-10-12T14:51:47.040Z,"Izu Islands, Japan region",earthquake,6.37,1.694,0.164,11,reviewed,us,us
2022-08-04T18:07:03.347Z,32.5697,142.2925,10,5,mww,208,34,2.156,0.76,us,us6000i8ea,2022-10-12T14:50:56.040Z,"Izu Islands, Japan region",earthquake,8.12,1.805,0.093,11,reviewed,us,us
2022-08-04T18:06:17.358Z,32.5735,142.3372,10,5.1,mww,166,37,2.192,0.58,us,us6000i83n,2022-10-12T14:50:39.040Z,"Izu Islands, Japan region",earthquake,8.89,1.788,0.078,16,reviewed,us,us
2022-08-04T17:34:57.424Z,32.5384,142.4003,10,5.1,mww,175,39,2.252,0.62,us,us6000i83a,2022-10-12T14:50:38.040Z,"Izu Islands, Japan region",earthquake,7.61,1.812,0.061,26,reviewed,us,us
2022-08-04T17:28:29.829Z,32.6084,142.3919,10,4.5,mb,60,88,2.228,0.61,us,us6000i838,2022-10-12T14:50:37.040Z,"Izu Islands, Japan region",earthquake,9.14,1.816,0.096,33,reviewed,us,us
2022-08-04T14:41:20.628Z,32.7239,142.4939,10,5,mb,70,99,2.288,1.2,us,us6000i814,2022-10-12T14:50:34.040Z,"Izu Islands, Japan region",earthquake,3.77,1.837,0.031,333,reviewed,us,us
2022-08-04T14:40:25.623Z,32.1774,141.2899,39.548,4.7,mb,67,101,1.557,0.75,us,us6000i818,2022-10-12T14:50:35.040Z,"Izu Islands, Japan region",earthquake,10.54,7.732,0.058,98,reviewed,us,us
2022-08-04T10:54:56.829Z,32.7399,142.4397,10,4.6,mb,68,116,2.24,0.72,us,us6000i808,2022-10-12T14:50:32.040Z,"Izu Islands, Japan region",earthquake,7.86,1.85,0.041,182,reviewed,us,us
2022-08-04T06:52:55.776Z,32.6279,142.5041,10,4.5,mb,45,122,2.316,0.48,us,us6000i7zq,2022-10-12T14:50:29.040Z,"Izu Islands, Japan region",earthquake,8.98,1.632,0.118,21,reviewed,us,us
2022-08-04T04:28:18.886Z,32.4793,142.4437,10,4.8,mb,61,105,2.304,0.46,us,us6000i7yw,2022-10-12T14:50:25.040Z,"Izu Islands, Japan region",earthquake,8.36,1.834,0.035,251,reviewed,us,us
2022-08-04T03:57:59.910Z,32.6061,142.5651,10,4.8,mb,49,112,2.371,0.8,us,us6000i7yx,2022-10-12T14:50:26.040Z,"Izu Islands, Japan region",earthquake,8.89,1.848,0.06,85,reviewed,us,us
2022-08-04T03:51:28.231Z,32.7172,142.4545,10,5,mb,78,152,2.256,0.74,us,us6000i7y3,2022-10-12T14:50:24.040Z,"Izu Islands, Japan region",earthquake,7.84,1.926,0.042,180,reviewed,us,us
2022-08-04T03:51:08.920Z,32.5872,142.4195,10,4.5,mb,62,128,2.256,0.59,us,us6000i7yt,2022-10-12T14:50:25.040Z,"Izu Islands, Japan region",earthquake,6.54,1.616,0.097,31,reviewed,us,us
2022-08-04T03:39:45.898Z,32.6119,142.5292,11.525,5.7,mww,319,26,2.34,0.54,us,us6000i7xr,2022-10-12T14:50:23.040Z,"Izu Islands, Japan region",earthquake,6.91,2.897,0.053,34,reviewed,us,us
2022-08-04T03:38:41.600Z,32.6071,142.5074,10,5,mb,49,59,2.323,0.91,us,us6000ib1m,2022-10-12T14:51:41.040Z,"",earthquake,5.69,1.83,0.163,12,reviewed,us,us
2022-08-04T03:36:22.542Z,32.7323,142.4576,10,5.3,mww,132,31,2.256,0.45,us,us6000i7xq,2022-10-12T14:50:23.040Z,"Izu Islands, Japan region",earthquake,7.36,1.733,0.075,17,reviewed,us,us
2022-08-04T03:29:56.901Z,32.7228,142.4665,10,4.9,mww,197,41,2.265,0.64,us,us6000i7xm,2022-10-12T14:50:22.040Z,"Izu Islands, Japan region",earthquake,4.31,1.595,0.098,10,reviewed,us,us
2022-08-04T00:48:17.687Z,37.6309,141.7117,50.193,5.4,mww,296,19,2.578,0.54,us,us6000i7wm,2022-11-25T13:32:57.878Z,"64 km ENE of Namie, Japan",earthquake,6.98,4.311,0.062,25,reviewed,us,us
2022-07-31T18:50:12.271Z,32.4716,142.458,10,5.3,mb,147,30,2.318,0.56,us,us6000i70n,2022-10-12T14:49:19.040Z,"Izu Islands, Japan region",earthquake,7.5,1.825,0.025,568,reviewed,us,us
2022-07-31T18:48:28.209Z,32.4967,142.4713,10,5,mww,60,93,2.321,0.66,us,us6000i70w,2022-10-12T14:49:20.040Z,"Izu Islands, Japan region",earthquake,8.67,1.866,0.075,17,reviewed,us,us
2022-07-31T16:09:57.074Z,32.4298,142.2609,10,4.6,mb,32,118,2.172,0.44,us,us6000i9q3,2022-10-12T14:51:10.040Z,"Izu Islands, Japan region",earthquake,9.47,1.469,0.132,17,reviewed,us,us
2022-07-31T15:40:16.652Z,32.5076,142.3964,10,4.6,mb,52,123,2.258,0.37,us,us6000i6zt,2022-10-12T14:49:16.040Z,"Izu Islands, Japan region",earthquake,11.43,1.881,0.05,122,reviewed,us,us
2022-07-31T15:24:11.941Z,32.5322,142.4402,10,4.5,mb,66,109,2.287,0.51,us,us6000i6zp,2022-10-12T14:49:15.040Z,"Izu Islands, Japan region",earthquake,9.37,1.853,0.064,74,reviewed,us,us
2022-07-31T14:43:57.823Z,32.5437,142.4883,10,4.7,mb,74,133,2.323,0.37,us,us6000i6zj,2022-10-12T14:49:15.040Z,"Izu Islands, Japan region",earthquake,9.63,1.88,0.039,205,reviewed,us,us
2022-07-31T07:30:50.337Z,32.5274,142.4882,10,4.5,mb,43,126,2.327,0.38,us,us6000i6xd,2022-10-12T14:49:09.040Z,"Izu Islands, Japan region",earthquake,11.69,1.888,0.082,44,reviewed,us,us
2022-07-29T21:17:24.600Z,32.7657,142.0354,10,4.8,mww,47,131,3.734,0.94,us,us6000i6n6,2022-10-01T22:09:31.040Z,"Izu Islands, Japan region",earthquake,10.44,1.887,0.08,15,reviewed,us,us
2022-07-29T20:42:27.154Z,32.5037,142.3658,10,4.7,mb,80,49,2.234,0.73,us,us6000i6mu,2022-10-01T22:09:31.040Z,"Izu Islands, Japan region",earthquake,8.36,1.795,0.045,158,reviewed,us,us
2022-07-29T19:49:33.353Z,32.514,142.3255,10,5.2,mww,148,93,2.198,0.64,us,us6000i6md,2022-10-01T22:09:30.040Z,"Izu Islands, Japan region",earthquake,8.44,1.775,0.057,30,reviewed,us,us
2022-07-29T18:16:33.152Z,32.4743,142.3981,10,4.6,mb,85,123,2.269,0.68,us,us6000i6lj,2022-10-01T22:09:30.040Z,"Izu Islands, Japan region",earthquake,5.19,1.782,0.062,84,reviewed,us,us
2022-07-29T18:00:56.353Z,32.4698,142.2526,10,5.3,mww,150,88,2.153,0.66,us,us6000i6l8,2022-10-01T22:09:30.040Z,"Izu Islands, Japan region",earthquake,8.81,1.772,0.047,44,reviewed,us,us
2022-07-29T00:07:17.792Z,32.5156,142.5848,10,4.6,mb,65,136,2.409,0.73,us,us6000i6cn,2022-10-01T22:09:28.040Z,"Izu Islands, Japan region",earthquake,8.49,1.884,0.074,54,reviewed,us,us
2022-07-28T23:27:03.206Z,32.39,142.7711,10,4.7,mb,65,133,2.595,0.76,us,us6000i6c2,2022-10-01T22:09:28.040Z,"Izu Islands, Japan region",earthquake,9.77,1.88,0.07,61,reviewed,us,us
2022-07-28T19:52:27.254Z,32.4751,142.4278,10,5.4,mww,134,30,2.292,0.63,us,us6000i69v,2022-10-01T22:09:27.040Z,"Izu Islands, Japan region",earthquake,8.29,1.803,0.042,54,reviewed,us,us
